recno,raj2000,dej2000,vmag,e_vmag,bmag,e_bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,target_separation (deg)
7456711,105.404545,72.414928,11.496,0.046,12.04,0.067,11.767,0.056,11.367,0.026,11.26,0.037,TOI-4127,105.40450617528000,72.41494330865,3.0743,3.183,-3.139,-37.03,1.92858103247883E-05
38127855,106.529744,-75.819602,,,10.089,0.097,10.26,0.0,,,,,TOI-3353,106.52991912872000,-75.81972558563,12.6836,-5.941,38.62,27.2808,1.30820480069593E-04
43176365,106.55893,-47.587682,10.539,0.048,11.668,0.05,11.091,0.042,10.039,0.038,9.654,0.0,TOI-500,106.55823032094,-47.58718669785,21.0928,135.928,-146.058,55.63,6.84121270262587E-04
24641633,106.569669,22.683268,,,,,,,,,,,TOI-5082,106.57000856493,22.68348676258,23.2381,-92.256,-78.736,42.897,3.82117386310364E-04
7381190,106.679856,65.857313,12.586,0.055,13.18,0.066,12.877,0.042,12.455,0.071,12.397,0.046,TOI-5592,106.68001580582000,65.85729431524670,1.7042,4.998,-10.508,-2.77,6.79804864910918E-05
44039492,107.488184,-37.230951,11.338,0.015,12.085,0.026,11.68,0.065,11.126,0.008,10.983,0.029,TOI-2589,107.488252011,-37.23098395461,5.014,-18.846,8.367,68.84,6.33899826174778E-05
44024419,107.600271,-39.097331,10.446,0.031,10.92,0.029,10.645,0.032,10.349,0.045,10.313,0.05,WASP-121,107.60025190244,-39.09738090291000,3.7996,-3.735,25.663,38.36,5.20573421576442E-05
39357082,107.84384,-68.833399,9.264,0.0,9.443,0.0,9.844,0.518,9.31,0.0,,,HD 56414,107.84369335532,-68.83349145946,3.735,-0.735,35.12,0.0,1.06548146283987E-04
39505590,107.920863,-65.50894,10.727,0.063,11.407,0.011,11.296,0.021,10.542,0.084,10.317,0.031,TOI-1221,107.92101814111000,-65.5090272746,7.2962,0.705,39.608,17.9451,1.08411830882595E-04
20169191,108.044199,-10.639356,12.598,0.01,13.253,0.065,13.126,0.527,12.456,0.068,12.37,0.162,TOI-2842,108.04419232510600,-10.639357955480600,2.1986,3.268,4.195,42.54,6.84539217132278E-06
43966289,108.301506,-42.409769,10.948,0.027,11.64,0.037,11.247,0.051,10.733,0.053,10.631,0.048,KELT-14,108.30147400352,-42.40975462338000,4.0549,-11.149,-1.765,34.6,2.76549187332956E-05
44704368,108.452384,-33.437396,13.617,0.006,14.243,0.01,13.922,0.049,13.498,0.006,13.396,0.054,HATS-42,108.45239460423000,-33.43733389327,1.2376,0.876,-2.866,8.163,6.27339832945762E-05
22883988,108.825095,14.26261,11.749,0.049,12.219,0.023,11.923,0.026,11.654,0.019,11.58,0.032,HAT-P-24,108.8250806903,14.262613340280000,2.4202,8.193,-1.595,-1.19,1.42652132834671E-05
44744585,109.104522,-31.244586,12.574,0.028,12.778,0.06,12.593,0.047,12.642,0.029,12.727,0.034,HATS-70,109.10453334147,-31.244405095050000,0.7504,-2.396,2.443,0.0,1.8116463089203E-04
44744584,109.104386,-31.244565,12.591,0.011,12.85,0.037,12.659,0.042,12.601,0.052,12.657,0.097,HATS-70,109.10453334147,-31.244405095050000,0.7504,-2.396,2.443,0.0,2.03564163457915E-04
18795723,109.388423,-19.828943,11.471,0.02,12.083,0.022,11.746,0.023,11.321,0.016,11.133,0.055,TOI-4791,109.38844680864000,-19.82896541202,3.1354,-14.195,6.098,34.8,3.16847729399437E-05
6227616,110.16846,37.140586,12.263,0.048,12.598,0.322,12.403,0.052,12.09,0.044,12.006,0.031,HAT-P-9,110.16856858918000,37.140650785850000,2.1626,-9.796,-13.029,22.594,1.0812158652515E-04
44354880,110.170576,-33.922334,12.917,0.0,13.562,0.009,13.264,0.0,12.778,0.0,12.591,0.0,TOI-6448,110.17045258973000,-33.9223503214625,2.6365,-8.021,5.078,19.1,1.03697702742639E-04
18786316,110.247231,-21.114652,12.455,0.022,13.384,0.019,12.889,0.021,12.174,0.043,12.001,0.097,TOI-2876,110.24728103342500,-21.114649739299400,4.5044,15.564,2.636,90.06,4.67289703024923E-05
19872458,110.249466,-13.92622,11.604,0.046,12.307,0.032,11.921,0.039,11.442,0.057,11.309,0.009,TOI-4214,110.24951147180000,-13.926200100880000,2.9586,-0.241,-15.028,50.97,4.84137685204418E-05
6889221,110.388091,58.268128,10.662,0.086,11.154,0.095,10.896,0.094,10.557,0.054,10.431,0.04,XO-4,110.38816768115,58.26808598149000,3.7812,-17.008,5.463,1.293,5.82414846220861E-05
19920035,110.483965,-12.565076,12.703,0.174,13.28,0.125,12.936,0.139,12.525,0.127,12.349,0.069,TOI-4794,110.48361531711800,-12.565467378214200,1.7983,-14.425,-2.469,5.79,5.19295441972678E-04
42897760,110.513024,-57.384996,10.046,0.054,10.666,0.038,10.328,0.0,9.886,0.0,,,TOI-481,110.51248038449,-57.38488900003,5.6292,25.751,-25.314,38.19,3.1193049082575E-04
7432694,110.735264,67.252601,11.404,0.066,12.243,0.181,11.843,0.155,11.175,0.085,11.023,0.109,Gaia-2,110.73525481717,67.25255291456,4.8259,6.817,24.077,-36.11,4.82163577372178E-05
5988924,111.916282,24.336352,11.339,0.031,12.539,0.075,11.912,0.08,10.854,0.044,10.368,0.045,HAT-P-20,111.91645363367,24.33653228642,14.0065,-5.104,-96.09,-18.559,2.38660198523376E-04
39556217,112.010028,-63.517797,12.093,0.016,12.694,0.031,12.334,0.031,11.939,0.013,11.793,0.019,TOI-4562,112.01011637756,-63.51782389810000,2.881,-5.899,10.491,7.296,4.77137257415874E-05
44765605,112.419256,-29.938479,12.746,0.015,13.232,0.0,12.923,0.0,12.578,0.048,12.542,0.059,HATS-39,112.41921483197,-29.93789138474,1.2609,2.058,-5.79,2.9162,5.88697189844463E-04
44765613,112.419352,-29.938489,,,,,,,,,,,HATS-39,112.41921483197,-29.93789138474,1.2609,2.058,-5.79,2.9162,6.09321645305288E-04
44765606,112.419337,-29.938525,12.717,0.0,13.193,0.016,12.888,0.014,,,,,HATS-39,112.41921483197,-29.93789138474,1.2609,2.058,-5.79,2.9162,6.4239862966853E-04
39310690,112.965322,-73.606061,11.479,0.013,12.145,0.031,11.794,0.035,11.306,0.019,11.086,0.164,TOI-150,112.96565099104,-73.60615241463,2.9856,-15.074,27.107,6.8651,1.30301694777934E-04
6197423,113.184215,33.834973,11.12,0.05,11.583,0.066,11.33,0.049,11.047,0.066,10.986,0.077,HAT-P-33,113.18423896699,33.83503195864,2.5186,-0.125,-2.444,23.187,6.22290253269615E-05
22913310,113.75819,17.830075,12.354,0.046,12.776,0.033,12.477,0.044,12.254,0.048,12.135,0.093,HAT-P-39,113.75824747612,17.830065282460000,1.4152,1.141,-8.584,27.91,5.55716990005337E-05
39310387,113.852004,-73.577229,16.241,0.0,18.137,0.164,17.157,0.103,15.604,0.072,14.044,0.033,TOI-715,113.85106907718300,-73.57745156166780,23.5124,82.628,9.924,55.78,3.45542902920912E-04
44379153,113.98459,-32.841836,8.9,0.0,9.887,0.328,9.987,0.676,8.701,0.0,8.525,0.0,TOI-1011,113.98401684549,-32.84141896235,19.0911,145.224,-134.666,46.465,6.37031932234089E-04
44379237,114.283511,-32.755452,13.47,0.038,14.111,0.022,13.746,0.03,13.279,0.029,13.12,0.033,HATS-55,114.28341411195,-32.75542106365,1.6325,-6.292,0.537,1.06,8.71568589307681E-05
39562357,114.467337,-62.078273,13.365,0.005,14.239,0.005,13.754,0.022,13.071,0.012,12.831,0.04,TOI-4504,114.46738541535700,-62.07824205880470,2.938,-8.582,-8.261,1.68,3.83580757304658E-05
39562357,114.467337,-62.078273,13.365,0.005,14.239,0.005,13.754,0.022,13.071,0.012,12.831,0.04,TOI-4504,114.46738541535700,-62.07824205880470,2.938,-8.582,-8.261,1.68,3.83580757304658E-05
46516176,114.942742,-21.485675,11.798,0.015,12.231,0.016,11.964,0.014,11.734,0.021,11.678,0.031,TOI-4773,114.94268532891,-21.48561140693,1.9493,-7.863,-1.613,7.57,8.26126248393975E-05
20919302,115.136688,2.098681,11.742,0.054,12.984,0.039,12.404,0.025,11.235,0.033,10.883,0.048,TOI-969,115.13683245638,2.09892354032,12.8491,-34.04,-77.949,-5.19,2.82250711634842E-04
6322245,116.716371,39.094499,12.142,0.082,12.899,0.056,12.485,0.044,11.91,0.052,11.73,0.054,XO-5,116.716506151,39.09457245971,3.6517,-21.509,-23.91,-9.84,1.28056908458664E-04
7345935,116.797123,68.476671,,,10.373,0.082,10.328,0.144,,,,,TOI-1723,116.79713922784000,68.47663120408,9.9404,4.99,12.392,-25.52,4.02388059376911E-05
39324526,116.973087,-71.001913,11.135,0.035,12.262,0.043,11.724,0.061,10.667,0.057,10.293,0.083,TOI-2322,116.97299873235000,-71.00173820313,16.6964,7.866,-53.146,-4.71,1.77142925092419E-04
39324526,116.973087,-71.001913,11.135,0.035,12.262,0.043,11.724,0.061,10.667,0.057,10.293,0.083,TOI-2322,116.97299873235000,-71.00173820313,16.6964,7.866,-53.146,-4.71,1.77142925092419E-04
6388173,117.026811,50.225276,11.138,0.058,12.002,0.033,11.569,0.024,10.887,0.047,10.668,0.027,XO-2 N,117.02696793907300,50.22581127747860,6.6588,-29.552,-154.227,47.111,5.44612738077552E-04
42942945,117.414985,-52.120455,11.189,0.019,11.745,0.03,11.438,0.023,11.048,0.01,10.935,0.05,KELT-15,117.41500730492000,-52.12043758,3.1589,-4.401,-2.198,12.28,2.21589182504466E-05
6032302,117.479318,27.363179,6.996,0.0,7.615,0.0,7.322,0.0,6.89,0.0,6.553,0.0,HD 63433,117.47941940674,27.363182629810000,44.6848,-10.22,-11.235,-15.856,9.0133553066671E-05
6032302,117.479318,27.363179,6.996,0.0,7.615,0.0,7.322,0.0,6.89,0.0,6.553,0.0,HD 63433,117.47941940674,27.363182629810000,44.6848,-10.22,-11.235,-15.856,9.0133553066671E-05
6032302,117.479318,27.363179,6.996,0.0,7.615,0.0,7.322,0.0,6.89,0.0,6.553,0.0,HD 63433,117.47941940674,27.363182629810000,44.6848,-10.22,-11.235,-15.856,9.0133553066671E-05
22524482,117.924699,9.385438,,,,,,,,,,,HD 63935,117.92498512252200,9.38605290994361,20.47,-78.696,-188.512,-20.267,6.76611474244207E-04
22524482,117.924699,9.385438,,,,,,,,,,,HD 63935,117.92498512252200,9.38605290994361,20.47,-78.696,-188.512,-20.267,6.76611474244207E-04
22594529,118.063415,12.139365,11.762,0.033,12.282,0.047,11.973,0.047,11.65,0.029,11.55,0.023,HAT-P-50,118.06340808183000,12.13940014784,2.0383,6.764,-12.239,5.11,3.57926698366516E-05
5496716,118.483121,23.938238,14.02,0.079,15.317,0.168,14.711,0.127,13.485,0.076,13.246,0.422,HAT-P-68,118.48326188040000,23.93822524622,4.9366,-23.717,-1.411,0.0,1.2939243183509E-04
39440732,118.569381,-65.441509,10.458,0.129,11.209,0.038,10.698,0.0,10.145,0.0,10.831,0.0,TOI-283,118.56962587998000,-65.44155096199,12.119,-30.838,16.017,-12.42,1.100883801623E-04
43241895,118.99447,-52.354868,11.381,0.034,12.171,0.023,11.753,0.0,11.165,0.019,10.915,0.096,TOI-2529,118.99442981899000,-52.35491234418,3.3565,14.954,18.409,21.33,5.06821662571369E-05
43777276,119.059984,-35.116501,11.962,0.024,12.639,0.03,12.2,0.161,13.337,3.108,11.42,0.508,TOI-2818,119.05985009027900,-35.11667165483280,3.1995,-6.034,-8.99,60.69,2.02783595592043E-04
5363655,119.773724,15.39128,12.332,0.016,13.785,0.044,13.024,0.05,11.73,0.007,10.672,0.034,GJ 3470,119.77433139864000,15.391454462500000,34.0172,-185.706,-56.994,26.341,6.11049544504001E-04
7335700,120.611328,64.797108,12.39,0.055,13.688,0.089,13.004,0.094,11.763,0.044,11.092,0.054,TOI-1728,120.61062731676,64.79692502814,16.4141,103.985,52.999,-43.22,3.50004308784207E-04
6042010,121.863248,29.388694,12.53,0.042,13.18,0.048,12.79,0.045,12.364,0.02,12.222,0.038,TOI-3819,121.86328720817500,29.388742287197500,1.8051,-6.144,-22.673,31.15,5.91500582021575E-05
5335006,123.136137,13.688494,10.537,0.032,11.083,0.051,11.15,0.498,10.459,0.043,10.303,0.115,K2-373,123.13613772379000,13.68846155946,4.3854,3.185,8.61,13.03,3.24481612836673E-05
20996527,123.250695,4.787036,12.374,0.014,12.987,0.051,12.619,0.013,12.244,0.027,12.147,0.018,HAT-P-35,123.25074371402000,4.787060074430000,1.9019,-9.415,-7.254,40.81,5.4185857689866E-05
5328872,123.344185,12.222009,14.691,0.066,16.268,0.147,15.665,0.613,14.137,0.108,12.97,0.251,TOI-521,123.34385837632,12.2217601057,16.3877,90.415,80.78,18.89,4.04784244535447E-04
5372141,123.381795,16.419575,12.305,0.021,13.106,0.045,12.663,0.028,12.09,0.026,11.932,0.019,K2-108,123.38187954798000,16.41961340043,2.1242,-6.937,-22.612,31.009,8.9731740471742E-05
20681081,123.392565,-1.983092,10.682,0.042,11.221,0.056,10.909,0.056,10.581,0.059,10.487,0.006,WASP-180 A,123.39230632166000,-1.9827753015500000,3.9752,-13.887,-2.818,27.73,4.08818145481532E-04
7348851,123.395189,68.574653,,,10.399,0.107,10.324,0.133,,,,,TOI-5726,123.39557680802000,68.57480445948,9.2009,-44.667,-49.833,-22.4,2.07383515130066E-04
21013664,123.949831,5.83685,10.43,0.05,10.915,0.032,10.639,0.048,10.311,0.046,10.197,0.0,HAT-P-30,123.94991767033,5.836764115690000,4.8037,-17.231,23.875,44.581,1.21697061106528E-04
6253061,124.033873,33.291485,10.349,0.02,10.932,0.034,10.644,0.071,10.223,0.052,10.068,0.04,TIC 139270665,124.03383071649000,33.29153884177000,5.3661,12.81,-19.869,-2.877,6.44061820051069E-05
5374346,124.36096,17.024212,13.418,0.025,14.469,0.034,13.959,0.035,12.986,0.031,12.628,0.04,K2-338,124.36108129598,17.02436467907,6.2975,-33.733,-48.527,75.07,1.91735397485372E-04
39384038,124.532427,-68.314152,11.685,0.017,13.289,0.027,12.453,0.019,11.065,0.044,,,L 98-59,124.53175600266400,-68.31300149044080,94.2664,94.794,-340.084,-5.88,0.0011769248567044200
39384038,124.532427,-68.314152,11.685,0.017,13.289,0.027,12.453,0.019,11.065,0.044,,,L 98-59,124.53175600266400,-68.31300149044080,94.2664,94.794,-340.084,-5.88,0.0011769248567044200
39384038,124.532427,-68.314152,11.685,0.017,13.289,0.027,12.453,0.019,11.065,0.044,,,L 98-59,124.53175600266400,-68.31300149044080,94.2664,94.794,-340.084,-5.88,0.0011769248567044200
5333745,124.64255,13.50282,13.682,0.014,14.419,0.028,14.253,0.514,13.493,0.027,13.533,0.409,K2-355,124.64263951263300,13.5028228704725,2.0063,-4.658,-9.577,0.0,8.70856829881415E-05
5343109,125.007161,14.01947,12.846,0.072,13.632,0.035,13.454,0.58,12.64,0.041,12.448,0.036,K2-183,125.00715977891,14.019464000310000,3.1181,3.872,-1.239,91.8191,6.1155405934828E-06
5343109,125.007161,14.01947,12.846,0.072,13.632,0.035,13.454,0.58,12.64,0.041,12.448,0.036,K2-183,125.00715977891,14.019464000310000,3.1181,3.872,-1.239,91.8191,6.1155405934828E-06
5343109,125.007161,14.01947,12.846,0.072,13.632,0.035,13.454,0.58,12.64,0.041,12.448,0.036,K2-183,125.00715977891,14.019464000310000,3.1181,3.872,-1.239,91.8191,6.1155405934828E-06
5372557,125.223886,16.09086,13.806,0.046,14.488,0.052,14.097,0.026,13.62,0.019,13.462,0.041,K2-271,125.22387052244600,16.090944596679400,1.841,9.805,-34.568,-74.19,8.58938329921142E-05
43296087,125.30508,-46.484262,9.088,0.0,9.804,0.553,9.773,0.914,8.957,0.0,,,TOI-622,125.30508332763,-46.484220885560000,8.1509,-4.618,-17.407,0.0,4.11782347483671E-05
5342478,125.420252,13.497529,11.916,0.043,12.71,0.022,12.249,0.031,11.667,0.05,11.444,0.093,K2-105,125.42026822017000,13.49753264512,5.0105,6.849,-4.737,-32.26,1.61879029464507E-05
46337327,125.544588,-19.124449,13.024,0.019,13.615,0.017,13.274,0.009,12.837,0.052,12.688,0.08,TOI-6420,125.54434400359300,-19.124293315052200,1.6413,-8.852,1.893,43.03,2.78176125391949E-04
5342652,125.617414,13.735295,,,10.148,0.001,10.29,0.339,,,,,KELT-17,125.61751950871000,13.73531771508,4.3907,-25.381,-1.955,33.01,1.049784628196E-04
5507512,125.952836,22.633964,14.642,0.021,15.639,0.078,15.178,0.033,14.319,0.07,13.922,0.0,K2-276,125.95276242368000,22.6340182096,2.0786,14.682,-18.19,-60.76,8.68930248875044E-05
5507513,125.986584,22.663193,12.004,0.029,13.083,0.052,12.566,0.046,11.587,0.045,11.257,0.04,K2-346,125.98707444167,22.6630382091,9.4659,-126.255,43.619,0.0,4.78312055952414E-04
47033099,126.33817,-11.501123,10.987,0.022,11.483,0.039,11.204,0.064,10.913,0.015,10.856,0.073,WASP-161,126.33784871013000,-11.50098671724,2.8078,-5.431,-0.496,37.44,3.43069087373071E-04
5508404,126.372877,23.297622,15.234,0.034,16.299,0.0,15.8,0.033,14.721,0.058,14.322,0.0,K2-347,126.37292614199000,23.29737678001,3.1284,-52.065,6.811,0.0,2.49339173736315E-04
46721890,126.433762,-13.559635,10.813,0.01,11.511,0.023,11.14,0.0,10.631,0.017,10.459,0.031,TOI-1478,126.43377922542,-13.559841774790000,6.5645,-8.216,68.133,21.16,2.0745172482673E-04
5166298,126.464268,10.246682,12.601,0.015,13.334,0.009,12.9,0.017,12.376,0.019,12.176,0.02,K2-180,126.46393243447000,10.24696124254,4.913,97.243,-89.214,-78.62,4.32454990503901E-04
5412107,126.476244,20.359462,13.105,0.063,14.588,0.055,13.886,0.058,12.499,0.085,11.736,0.084,K2-122,126.47631947691000,20.3595681718,13.8295,-22.122,-53.355,-14.35,1.27591818777027E-04
5169359,126.488218,11.511113,12.166,0.029,12.646,0.026,12.327,0.029,12.037,0.033,11.985,0.033,K2-98,126.48828250839000,11.511133817390000,1.9121,-16.165,-9.401,77.3469,6.6550562999746E-05
5336092,126.553506,12.281866,13.362,0.008,14.008,0.017,13.595,0.026,13.194,0.015,13.024,0.024,K2-115,126.55343163750000,12.281944097450000,2.4528,15.557,-21.63,-14.8413,1.06671305215316E-04
5165918,126.615926,10.0804,,,,,10.15,0.0,,,,,HIP 41378,126.61603787528,10.08037060421,9.436,-48.002,0.062,50.42,1.14003314948921E-04
5165918,126.615926,10.0804,,,,,10.15,0.0,,,,,HIP 41378,126.61603787528,10.08037060421,9.436,-48.002,0.062,50.42,1.14003314948921E-04
5165918,126.615926,10.0804,,,,,10.15,0.0,,,,,HIP 41378,126.61603787528,10.08037060421,9.436,-48.002,0.062,50.42,1.14003314948921E-04
5165918,126.615926,10.0804,,,,,10.15,0.0,,,,,HIP 41378,126.61603787528,10.08037060421,9.436,-48.002,0.062,50.42,1.14003314948921E-04
5165918,126.615926,10.0804,,,,,10.15,0.0,,,,,HIP 41378,126.61603787528,10.08037060421,9.436,-48.002,0.062,50.42,1.14003314948921E-04
5169100,126.896915,11.667456,9.569,0.0,10.142,0.111,10.086,0.314,9.513,0.0,9.415,0.0,K2-330,126.89693518668,11.66747324753,6.3006,-24.716,-13.953,0.0,2.62357302196801E-05
5403817,126.936691,17.579342,13.282,0.041,14.36,0.057,13.832,0.044,12.856,0.039,12.528,0.055,K2-121,126.93672501148000,17.57938937888,5.907,-13.866,-14.552,30.2683,5.74109521464411E-05
46724116,127.387261,-12.944752,11.848,0.05,12.42,0.033,12.09,0.054,11.701,0.033,11.581,0.036,WASP-169,127.38728792478000,-12.944752181030000,1.608,-13.182,-3.734,69.0,2.62411521302178E-05
5167101,127.554061,10.910237,12.726,0.045,13.502,0.025,13.115,0.055,12.49,0.059,12.397,0.087,K2-181,127.55403599989,10.91028729996,2.7788,16.936,-33.182,-61.0075,5.59705414422125E-05
5420004,127.578739,22.235942,11.548,0.057,12.429,0.33,11.892,0.119,11.389,0.026,11.264,0.038,K2-34,127.57878948020000,22.235914160080000,2.8764,-14.262,1.234,46.104,5.4391133810361E-05
5390683,127.761164,16.900513,12.496,0.13,12.941,0.045,12.61,0.056,12.265,0.051,12.106,0.019,K2-337,127.76116879961,16.90057261104,2.3353,-7.066,-23.782,100.316,5.97876699857005E-05
5167016,127.762838,10.847591,12.6,0.018,13.775,0.017,13.168,0.029,12.212,0.014,12.015,0.16,K2-97,127.76284246567,10.847585992660000,1.2261,-1.239,-6.694,16.1714,6.65652658868732E-06
5176737,127.882964,11.922274,14.556,0.024,15.626,0.077,15.055,0.091,14.241,0.112,13.945,0.031,K2-114,127.88296948824000,11.92226565755,2.086,-13.062,-2.472,56.3739,9.92127919913469E-06
5407468,127.937368,19.074616,14.305,0.037,15.03,0.051,14.639,0.033,14.077,0.044,13.874,0.041,K2-340,127.93735119985000,19.07466825815000,1.382,-2.255,-19.045,0.0,5.46169943663504E-05
5176546,128.06707,11.630753,14.636,0.058,15.643,0.061,15.118,0.089,14.403,0.113,14.119,0.06,K2-371,128.06713497001,11.630719251730000,2.235,-9.507,-2.164,0.0,7.20311444465388E-05
5339689,128.32185,13.661375,13.297,0.034,14.052,0.039,13.635,0.037,13.367,0.608,12.856,0.043,K2-356,128.32186243419500,13.661470303997800,2.7776,11.509,-21.954,0.0,9.60668343618244E-05
5627671,128.661685,31.554016,10.188,0.047,10.809,0.092,10.438,0.118,10.073,0.035,9.897,0.02,TIC 172900988 Aa,128.661697628763,31.554078073408,0.0,0.0,0.0,0.0,6.29993586022364E-05
5170104,128.925709,10.206587,13.345,0.035,14.098,0.064,13.666,0.023,13.207,0.138,13.018,0.027,HAT-P-43,128.92572807601,10.20664583018,1.8964,-9.043,-13.757,-5.182,6.17532041626356E-05
5170066,129.129926,10.14726,15.39,0.065,16.98,0.014,16.064,0.144,14.776,0.159,13.653,0.047,K2-354,129.12991775367,10.14728940796,10.9966,0.359,-16.701,0.0,3.05076933791345E-05
5340524,129.140425,14.461907,10.36,0.058,11.124,0.048,10.754,0.041,10.514,0.757,10.01,0.0,K2-184,129.14012373952,14.461935450560000,13.2175,89.722,-12.271,-32.9314,2.93098778761379E-04
5413874,129.282624,20.398973,13.176,0.078,14.119,0.16,13.544,0.058,12.813,0.062,12.548,0.035,K2-274,129.28244200205,20.39936374367,4.3778,-15.688,-26.122,39.89,4.26356220037509E-04
5394443,129.362437,18.976575,,,,,,,,,15.42,0.025,K2-95,129.36273459689,18.97667255634,5.552,-35.776,-12.274,36.0015,2.97852454338483E-04
5386030,129.389656,16.522081,12.585,0.03,13.089,0.031,12.761,0.034,12.457,0.033,12.378,0.061,K2-335,129.38969964487,16.52210144648,1.8778,-7.07,-8.502,-5.91,4.65712013842274E-05
46258271,129.572064,-23.550227,10.852,0.064,11.426,0.056,11.173,0.09,10.733,0.046,10.62,0.043,TOI-6695,129.57203977373,-23.55022967614,3.5377,-3.768,2.953,0.271,2.23691253308108E-05
5413548,129.60112,20.106039,10.521,0.016,11.085,0.0,10.858,0.038,10.373,0.048,10.219,0.064,K2-100,129.60125118288700,20.10606334922720,5.4723,-35.967,-12.986,35.0386,1.25571693535853E-04
5384422,129.682177,15.680621,11.606,0.042,12.348,0.031,11.902,0.033,11.386,0.031,11.196,0.036,K2-263,129.68237337937,15.680624171340000,6.1327,-55.459,-4.698,31.1,1.89097354955888E-04
46981694,129.688315,-13.256579,9.75,0.0,10.742,0.07,10.361,0.007,,,8.975,0.0,HD 73583,129.68858495595,-13.25669235077,31.6569,-63.831,38.482,20.678,2.86168572960714E-04
46981694,129.688315,-13.256579,9.75,0.0,10.742,0.07,10.361,0.007,,,8.975,0.0,HD 73583,129.68858495595,-13.25669235077,31.6569,-63.831,38.482,20.678,2.86168572960714E-04
5422587,129.689835,23.685322,,,,,,,,,,,HD 73344,129.68966890449,23.68590447864,28.3757,-47.495,-148.502,6.215,6.02010842934031E-04
5394246,129.77695,19.009983,13.336,0.034,14.257,0.04,13.764,0.032,13.054,0.014,12.827,0.027,K2-273,129.77704046963,19.01002767048,3.2567,-32.429,-5.352,-17.89,9.64975941795315E-05
5421659,129.81368,23.357426,12.646,0.033,13.219,0.015,12.873,0.005,12.487,0.04,12.65,0.583,K2-188,129.81363843318,23.357481102450000,2.2799,13.309,-10.289,-33.7466,6.70260793582751E-05
